,Unnamed: 0,horse_id,name,genotype,bloodline,breed_type,color,super_coat,mother,father,horse_type,birthday,starting_class_level,class_level,max_class_level,address
4927,2749,364702,North of the Wall,Z13,Szabo,exclusive,Anti-Flash White,False,5858.0,102841.0,Colt,2022-03-19T06:44:59,360.0,360.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4928,3531,364702,North of the Wall,Z13,Szabo,exclusive,Anti-Flash White,False,5858.0,102841.0,Colt,2022-03-19T06:44:59,360.0,360.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4929,4390,364702,North of the Wall,Z13,Szabo,exclusive,Anti-Flash White,False,5858.0,102841.0,Colt,2022-03-19T06:44:59,360.0,360.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4930,5276,364702,North of the Wall,Z13,Szabo,exclusive,Anti-Flash White,False,5858.0,102841.0,Colt,2022-03-19T06:44:59,360.0,360.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4931,5522,364702,North of the Wall,Z13,Szabo,exclusive,Anti-Flash White,False,5858.0,102841.0,Colt,2022-03-19T06:44:59,360.0,360.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4932,2750,52416,Best Bet,Z2,Nakamoto,legendary,Dark Moss,False,253.0,496.0,Stallion,2021-07-20T17:43:34,546.0,548.0,700.0,0xd9b3f5ea4d5d35570cc584af027b12a21c3f8f5b
4933,2751,34536,Benito,Z17,Buterin,legendary,Bleu De France,False,11261.0,25432.0,Stallion,2021-06-29T15:32:51,163.0,164.0,500.0,0x8c231797cf571d26eb54bfdb39bd5c584c790ffe
4934,3122,34536,Benito,Z17,Buterin,legendary,Bleu De France,False,11261.0,25432.0,Stallion,2021-06-29T15:32:51,163.0,164.0,500.0,0x8c231797cf571d26eb54bfdb39bd5c584c790ffe
4935,2754,22094,Lip Service,Z2,Nakamoto,genesis,Fiery Rose,False,,,Stallion,2021-05-08T01:56:06,506.0,519.0,700.0,0x6f1124f5dfe0462287860cd8b2b592915eea91f8
4936,9669,22094,Lip Service,Z2,Nakamoto,genesis,Fiery Rose,False,,,Stallion,2021-05-08T01:56:06,506.0,519.0,700.0,0x6f1124f5dfe0462287860cd8b2b592915eea91f8
4937,2758,414280,Homie-San,Z16,Szabo,elite,Copper Penny,False,65116.0,104320.0,Colt,2022-05-22T16:01:26,319.0,320.0,400.0,0x6f1124f5dfe0462287860cd8b2b592915eea91f8
4938,2761,198540,Fantastic Girl,Z4,Nakamoto,exclusive,Alabaster,False,4782.0,993.0,Mare,2022-01-24T16:36:31,285.0,285.0,400.0,0xfabd243f41cfaf4fe442e0f7740801151b747e44
4939,2762,200840,Volatility,Z8,Szabo,exclusive,Bleu De France,False,123806.0,85793.0,Mare,2022-01-29T02:42:53,262.0,262.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4940,3537,200840,Volatility,Z8,Szabo,exclusive,Bleu De France,False,123806.0,85793.0,Mare,2022-01-29T02:42:53,262.0,262.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4941,3898,200840,Volatility,Z8,Szabo,exclusive,Bleu De France,False,123806.0,85793.0,Mare,2022-01-29T02:42:53,262.0,262.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4942,4800,200840,Volatility,Z8,Szabo,exclusive,Bleu De France,False,123806.0,85793.0,Mare,2022-01-29T02:42:53,262.0,262.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4943,5519,200840,Volatility,Z8,Szabo,exclusive,Bleu De France,False,123806.0,85793.0,Mare,2022-01-29T02:42:53,262.0,262.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4944,2763,31414,Firesteed,Z15,Buterin,elite,Colombo Spice,False,16959.0,7164.0,Stallion,2021-06-29T05:04:19,126.0,133.0,300.0,0x6f1124f5dfe0462287860cd8b2b592915eea91f8
4945,8015,31414,Firesteed,Z15,Buterin,elite,Colombo Spice,False,16959.0,7164.0,Stallion,2021-06-29T05:04:19,126.0,133.0,300.0,0x6f1124f5dfe0462287860cd8b2b592915eea91f8
4946,9314,31414,Firesteed,Z15,Buterin,elite,Colombo Spice,False,16959.0,7164.0,Stallion,2021-06-29T05:04:19,126.0,133.0,300.0,0x6f1124f5dfe0462287860cd8b2b592915eea91f8
4947,9668,31414,Firesteed,Z15,Buterin,elite,Colombo Spice,False,16959.0,7164.0,Stallion,2021-06-29T05:04:19,126.0,133.0,300.0,0x6f1124f5dfe0462287860cd8b2b592915eea91f8
4948,2764,50331,Coma,Z17,Buterin,legendary,Anti-Flash White,False,23606.0,3409.0,Mare,2021-07-14T13:41:46,189.0,189.0,500.0,0x6f1124f5dfe0462287860cd8b2b592915eea91f8
4949,2766,24802,Right Way,Z6,Finney,genesis,Big Dip O’Ruby,False,,,Mare,2021-05-08T18:27:37,349.0,349.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4950,3538,24802,Right Way,Z6,Finney,genesis,Big Dip O’Ruby,False,,,Mare,2021-05-08T18:27:37,349.0,349.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4951,3790,24802,Right Way,Z6,Finney,genesis,Big Dip O’Ruby,False,,,Mare,2021-05-08T18:27:37,349.0,349.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4952,4670,24802,Right Way,Z6,Finney,genesis,Big Dip O’Ruby,False,,,Mare,2021-05-08T18:27:37,349.0,349.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4953,5185,24802,Right Way,Z6,Finney,genesis,Big Dip O’Ruby,False,,,Mare,2021-05-08T18:27:37,349.0,349.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4954,5216,24802,Right Way,Z6,Finney,genesis,Big Dip O’Ruby,False,,,Mare,2021-05-08T18:27:37,349.0,349.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4955,2767,344122,Zenyatta Redux,Z3,Nakamoto,exclusive,Battle Horse Gray,False,79955.0,426.0,Mare,2022-03-06T20:48:12,435.0,435.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4956,3539,344122,Zenyatta Redux,Z3,Nakamoto,exclusive,Battle Horse Gray,False,79955.0,426.0,Mare,2022-03-06T20:48:12,435.0,435.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4957,3857,344122,Zenyatta Redux,Z3,Nakamoto,exclusive,Battle Horse Gray,False,79955.0,426.0,Mare,2022-03-06T20:48:12,435.0,435.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4958,4727,344122,Zenyatta Redux,Z3,Nakamoto,exclusive,Battle Horse Gray,False,79955.0,426.0,Mare,2022-03-06T20:48:12,435.0,435.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4959,4959,344122,Zenyatta Redux,Z3,Nakamoto,exclusive,Battle Horse Gray,False,79955.0,426.0,Mare,2022-03-06T20:48:12,435.0,435.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4960,2774,517786,Blazing Ambush,Z4,Nakamoto,exclusive,Copper Penny,False,426804.0,11933.0,Colt,2022-12-27T02:08:56,404.0,404.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4961,3542,517786,Blazing Ambush,Z4,Nakamoto,exclusive,Copper Penny,False,426804.0,11933.0,Colt,2022-12-27T02:08:56,404.0,404.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4962,4027,517786,Blazing Ambush,Z4,Nakamoto,exclusive,Copper Penny,False,426804.0,11933.0,Colt,2022-12-27T02:08:56,404.0,404.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4963,4898,517786,Blazing Ambush,Z4,Nakamoto,exclusive,Copper Penny,False,426804.0,11933.0,Colt,2022-12-27T02:08:56,404.0,404.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4964,4921,517786,Blazing Ambush,Z4,Nakamoto,exclusive,Copper Penny,False,426804.0,11933.0,Colt,2022-12-27T02:08:56,404.0,404.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4965,2775,490889,Colgate Clock,Z7,Finney,legendary,Thistle,False,24010.0,562.0,Colt,2022-10-03T00:40:02,378.0,378.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4966,3543,490889,Colgate Clock,Z7,Finney,legendary,Thistle,False,24010.0,562.0,Colt,2022-10-03T00:40:02,378.0,378.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4967,3725,490889,Colgate Clock,Z7,Finney,legendary,Thistle,False,24010.0,562.0,Colt,2022-10-03T00:40:02,378.0,378.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4968,4590,490889,Colgate Clock,Z7,Finney,legendary,Thistle,False,24010.0,562.0,Colt,2022-10-03T00:40:02,378.0,378.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4969,4952,490889,Colgate Clock,Z7,Finney,legendary,Thistle,False,24010.0,562.0,Colt,2022-10-03T00:40:02,378.0,378.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4970,2776,422027,Master Salesman,Z8,Szabo,legendary,Buff Gold,False,23783.0,1681.0,Stallion,2022-06-04T22:35:54,522.0,538.0,700.0,0x2f178b165e582172d481a081cf2959c8d537ce1b
4971,2821,422027,Master Salesman,Z8,Szabo,legendary,Buff Gold,False,23783.0,1681.0,Stallion,2022-06-04T22:35:54,522.0,538.0,700.0,0x2f178b165e582172d481a081cf2959c8d537ce1b
4972,3589,422027,Master Salesman,Z8,Szabo,legendary,Buff Gold,False,23783.0,1681.0,Stallion,2022-06-04T22:35:54,522.0,538.0,700.0,0x2f178b165e582172d481a081cf2959c8d537ce1b
4973,3604,422027,Master Salesman,Z8,Szabo,legendary,Buff Gold,False,23783.0,1681.0,Stallion,2022-06-04T22:35:54,522.0,538.0,700.0,0x2f178b165e582172d481a081cf2959c8d537ce1b
4974,2777,131106,Softly Move,Z2,Nakamoto,legendary,Copper Penny,True,13359.0,406.0,Mare,2021-10-17T06:52:37,396.0,396.0,500.0,0xa87ad2ea0901b232dbdae65dff488ad00f63f960
4975,2779,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4976,3546,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4977,3600,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4978,4476,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4979,4483,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4980,5434,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4981,6139,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4982,7216,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4983,7481,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4984,8620,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4985,9002,11335,Protocol Engage,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,10806.0,32.0,Mare,2021-01-21T03:36:30,393.0,394.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4986,2780,132919,Sippin' Sizzurp,Z16,Finney,exclusive,Dark Byzantium,False,36313.0,26573.0,Mare,2021-10-20T16:46:18,389.0,389.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4987,3547,132919,Sippin' Sizzurp,Z16,Finney,exclusive,Dark Byzantium,False,36313.0,26573.0,Mare,2021-10-20T16:46:18,389.0,389.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4988,4363,132919,Sippin' Sizzurp,Z16,Finney,exclusive,Dark Byzantium,False,36313.0,26573.0,Mare,2021-10-20T16:46:18,389.0,389.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4989,2782,383576,Jackie Yin,Z14,Nakamoto,cross,Alabaster,False,186980.0,36086.0,Mare,2022-04-03T07:30:55,256.0,256.0,300.0,0x7d123c5f5202bca14692b8d9d8ac68bb85c4856b
4990,2783,214726,Lovely Skulls,Z7,Finney,legendary,Egyptian Blue,False,23870.0,709.0,Mare,2022-02-18T12:18:50,390.0,390.0,500.0,0x8859d8d6b6efd509a06e2eb0ba56e4b60102dbb7
4991,2785,505072,Lunar Diamondz,Z8,Nakamoto,elite,Champagne Papi,False,489232.0,442474.0,Colt,2022-11-05T13:22:05,385.0,385.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4992,3550,505072,Lunar Diamondz,Z8,Nakamoto,elite,Champagne Papi,False,489232.0,442474.0,Colt,2022-11-05T13:22:05,385.0,385.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4993,3873,505072,Lunar Diamondz,Z8,Nakamoto,elite,Champagne Papi,False,489232.0,442474.0,Colt,2022-11-05T13:22:05,385.0,385.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4994,4745,505072,Lunar Diamondz,Z8,Nakamoto,elite,Champagne Papi,False,489232.0,442474.0,Colt,2022-11-05T13:22:05,385.0,385.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
4995,2794,128458,Sins of the Father,Z7,Szabo,exclusive,Powder Blue,False,53024.0,1025.0,Colt,2021-10-13T00:16:23,199.0,199.0,400.0,0xe35dde77329d74c58d500a8e0ffc8cfb9988f9cf
4996,3300,128458,Sins of the Father,Z7,Szabo,exclusive,Powder Blue,False,53024.0,1025.0,Colt,2021-10-13T00:16:23,199.0,199.0,400.0,0xe35dde77329d74c58d500a8e0ffc8cfb9988f9cf
4997,4177,128458,Sins of the Father,Z7,Szabo,exclusive,Powder Blue,False,53024.0,1025.0,Colt,2021-10-13T00:16:23,199.0,199.0,400.0,0xe35dde77329d74c58d500a8e0ffc8cfb9988f9cf
4998,6552,128458,Sins of the Father,Z7,Szabo,exclusive,Powder Blue,False,53024.0,1025.0,Colt,2021-10-13T00:16:23,199.0,199.0,400.0,0xe35dde77329d74c58d500a8e0ffc8cfb9988f9cf
4999,2795,501942,Put a man 6' in a hole,Z7,Nakamoto,elite,Dark Lava,False,435774.0,162155.0,Filly,2022-10-28T18:46:08,474.0,474.0,500.0,0xe35dde77329d74c58d500a8e0ffc8cfb9988f9cf
5000,2876,501942,Put a man 6' in a hole,Z7,Nakamoto,elite,Dark Lava,False,435774.0,162155.0,Filly,2022-10-28T18:46:08,474.0,474.0,500.0,0xe35dde77329d74c58d500a8e0ffc8cfb9988f9cf
5001,3623,501942,Put a man 6' in a hole,Z7,Nakamoto,elite,Dark Lava,False,435774.0,162155.0,Filly,2022-10-28T18:46:08,474.0,474.0,500.0,0xe35dde77329d74c58d500a8e0ffc8cfb9988f9cf
5002,3773,501942,Put a man 6' in a hole,Z7,Nakamoto,elite,Dark Lava,False,435774.0,162155.0,Filly,2022-10-28T18:46:08,474.0,474.0,500.0,0xe35dde77329d74c58d500a8e0ffc8cfb9988f9cf
5003,2797,459240,The Lucky Penny,Z13,Szabo,elite,Oval Orchid,False,117070.0,405765.0,Filly,2022-08-04T04:56:02,416.0,422.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5004,3567,459240,The Lucky Penny,Z13,Szabo,elite,Oval Orchid,False,117070.0,405765.0,Filly,2022-08-04T04:56:02,416.0,422.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5005,4148,459240,The Lucky Penny,Z13,Szabo,elite,Oval Orchid,False,117070.0,405765.0,Filly,2022-08-04T04:56:02,416.0,422.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5006,2803,502319,Energy Dei,Z5,Nakamoto,exclusive,Electric Violet,False,439917.0,26282.0,Colt,2022-10-29T17:44:59,518.0,527.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5007,3575,502319,Energy Dei,Z5,Nakamoto,exclusive,Electric Violet,False,439917.0,26282.0,Colt,2022-10-29T17:44:59,518.0,527.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5008,3923,502319,Energy Dei,Z5,Nakamoto,exclusive,Electric Violet,False,439917.0,26282.0,Colt,2022-10-29T17:44:59,518.0,527.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5009,2804,451754,Budweiser Clydesdale 1731,Z172,Buterin,pacer,Misty Rose,False,146538.0,102648.0,Colt,2022-07-25T16:35:29,15.0,15.0,100.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5010,2808,431399,LVMH,Z6,Nakamoto,elite,Byzantine,False,19564.0,10824.0,Mare,2022-06-22T10:51:09,487.0,487.0,500.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5011,5139,431399,LVMH,Z6,Nakamoto,elite,Byzantine,False,19564.0,10824.0,Mare,2022-06-22T10:51:09,487.0,487.0,500.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5012,2812,10921,Of Importance,Z10,Buterin,genesis,Dark Moss,False,,,Mare,2020-12-31T10:24:02,183.0,184.0,700.0,0x5a757189179922f81b3ff1b767c997500ede8328
5013,4078,10921,Of Importance,Z10,Buterin,genesis,Dark Moss,False,,,Mare,2020-12-31T10:24:02,183.0,184.0,700.0,0x5a757189179922f81b3ff1b767c997500ede8328
5014,4938,10921,Of Importance,Z10,Buterin,genesis,Dark Moss,False,,,Mare,2020-12-31T10:24:02,183.0,184.0,700.0,0x5a757189179922f81b3ff1b767c997500ede8328
5015,5085,10921,Of Importance,Z10,Buterin,genesis,Dark Moss,False,,,Mare,2020-12-31T10:24:02,183.0,184.0,700.0,0x5a757189179922f81b3ff1b767c997500ede8328
5016,5921,10921,Of Importance,Z10,Buterin,genesis,Dark Moss,False,,,Mare,2020-12-31T10:24:02,183.0,184.0,700.0,0x5a757189179922f81b3ff1b767c997500ede8328
5017,5959,10921,Of Importance,Z10,Buterin,genesis,Dark Moss,False,,,Mare,2020-12-31T10:24:02,183.0,184.0,700.0,0x5a757189179922f81b3ff1b767c997500ede8328
5018,7055,10921,Of Importance,Z10,Buterin,genesis,Dark Moss,False,,,Mare,2020-12-31T10:24:02,183.0,184.0,700.0,0x5a757189179922f81b3ff1b767c997500ede8328
5019,7255,10921,Of Importance,Z10,Buterin,genesis,Dark Moss,False,,,Mare,2020-12-31T10:24:02,183.0,184.0,700.0,0x5a757189179922f81b3ff1b767c997500ede8328
5020,8431,10921,Of Importance,Z10,Buterin,genesis,Dark Moss,False,,,Mare,2020-12-31T10:24:02,183.0,184.0,700.0,0x5a757189179922f81b3ff1b767c997500ede8328
5021,8986,10921,Of Importance,Z10,Buterin,genesis,Dark Moss,False,,,Mare,2020-12-31T10:24:02,183.0,184.0,700.0,0x5a757189179922f81b3ff1b767c997500ede8328
5022,2815,428660,Syon,Z4,Nakamoto,exclusive,China Pink,False,373401.0,10824.0,Mare,2022-06-16T05:45:15,391.0,391.0,400.0,0x7013295385af16f05b168d1163cfe091d686edbf
5023,5140,428660,Syon,Z4,Nakamoto,exclusive,China Pink,False,373401.0,10824.0,Mare,2022-06-16T05:45:15,391.0,391.0,400.0,0x7013295385af16f05b168d1163cfe091d686edbf
5024,2816,491787,Cheddah,Z116,Buterin,cross,Buff Gold,False,73749.0,443471.0,Filly,2022-10-03T20:36:52,272.0,272.0,300.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5025,2817,456389,Syon Park,Z268,Buterin,cross,Ghost White,False,428660.0,435328.0,Mare,2022-07-30T22:33:43,315.0,315.0,400.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5026,5141,456389,Syon Park,Z268,Buterin,cross,Ghost White,False,428660.0,435328.0,Mare,2022-07-30T22:33:43,315.0,315.0,400.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5027,2818,444098,Vulcan Queen,Z214,Buterin,pacer,Destiny,False,422940.0,408300.0,Mare,2022-07-13T14:11:07,65.0,65.0,100.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5028,2819,444928,Singing Ducky,Z8,Szabo,elite,Cerulean Frost,False,373401.0,16326.0,Colt,2022-07-15T14:36:42,493.0,493.0,500.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5029,2881,444928,Singing Ducky,Z8,Szabo,elite,Cerulean Frost,False,373401.0,16326.0,Colt,2022-07-15T14:36:42,493.0,493.0,500.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5030,3628,444928,Singing Ducky,Z8,Szabo,elite,Cerulean Frost,False,373401.0,16326.0,Colt,2022-07-15T14:36:42,493.0,493.0,500.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5031,3744,444928,Singing Ducky,Z8,Szabo,elite,Cerulean Frost,False,373401.0,16326.0,Colt,2022-07-15T14:36:42,493.0,493.0,500.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5032,4633,444928,Singing Ducky,Z8,Szabo,elite,Cerulean Frost,False,373401.0,16326.0,Colt,2022-07-15T14:36:42,493.0,493.0,500.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5033,5138,444928,Singing Ducky,Z8,Szabo,elite,Cerulean Frost,False,373401.0,16326.0,Colt,2022-07-15T14:36:42,493.0,493.0,500.0,0x7745ddc078ecc9735b5681c4178f5feb02140fd1
5034,2826,495516,Champion Of The Times,Z19,Szabo,cross,Fire Opal,False,145691.0,470449.0,Filly,2022-10-14T08:59:59,288.0,288.0,300.0,0xae1eda35dd0b16e289bea03dd404f308077ead6c
5035,2949,495516,Champion Of The Times,Z19,Szabo,cross,Fire Opal,False,145691.0,470449.0,Filly,2022-10-14T08:59:59,288.0,288.0,300.0,0xae1eda35dd0b16e289bea03dd404f308077ead6c
5036,2828,173974,Breeders Anonymous,Z19,Buterin,legendary,Cal Poly Pomona,False,41872.0,46390.0,Stallion,2021-12-25T08:40:59,72.0,74.0,500.0,0x0cd5f8efc718d756e42eae44b92bd4c834eeb5cc
5037,7095,173974,Breeders Anonymous,Z19,Buterin,legendary,Cal Poly Pomona,False,41872.0,46390.0,Stallion,2021-12-25T08:40:59,72.0,74.0,500.0,0x0cd5f8efc718d756e42eae44b92bd4c834eeb5cc
5038,2863,200039,Wylee coyote,Z17,Buterin,legendary,Field Drab,False,43297.0,28966.0,Filly,2022-01-27T15:01:22,359.0,359.0,500.0,0x864113e15a319485b5e5aec5265317be1a26a0ac
5039,2864,43297,Manolito De Madrid,Z9,Buterin,genesis,Cosmic Latte,False,,,Mare,2021-07-09T20:37:19,260.0,260.0,700.0,0x864113e15a319485b5e5aec5265317be1a26a0ac
5040,2879,422411,Jackie Storm,Z5,Szabo,legendary,Dartmouth Green,False,13352.0,22803.0,Mare,2022-06-05T19:38:52,492.0,492.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5041,3626,422411,Jackie Storm,Z5,Szabo,legendary,Dartmouth Green,False,13352.0,22803.0,Mare,2022-06-05T19:38:52,492.0,492.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5042,3702,422411,Jackie Storm,Z5,Szabo,legendary,Dartmouth Green,False,13352.0,22803.0,Mare,2022-06-05T19:38:52,492.0,492.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5043,4576,422411,Jackie Storm,Z5,Szabo,legendary,Dartmouth Green,False,13352.0,22803.0,Mare,2022-06-05T19:38:52,492.0,492.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5044,4763,422411,Jackie Storm,Z5,Szabo,legendary,Dartmouth Green,False,13352.0,22803.0,Mare,2022-06-05T19:38:52,492.0,492.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5045,5687,422411,Jackie Storm,Z5,Szabo,legendary,Dartmouth Green,False,13352.0,22803.0,Mare,2022-06-05T19:38:52,492.0,492.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5046,6564,422411,Jackie Storm,Z5,Szabo,legendary,Dartmouth Green,False,13352.0,22803.0,Mare,2022-06-05T19:38:52,492.0,492.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
5047,2884,57444,Fan Moment,Z3,Nakamoto,legendary,Buff Gold,False,13244.0,13309.0,Mare,2021-07-21T21:03:00,348.0,348.0,500.0,0xa005f646b9dc13e1f49b5f53c1c4552fd312f4fd
5048,5691,57444,Fan Moment,Z3,Nakamoto,legendary,Buff Gold,False,13244.0,13309.0,Mare,2021-07-21T21:03:00,348.0,348.0,500.0,0xa005f646b9dc13e1f49b5f53c1c4552fd312f4fd
5049,6681,57444,Fan Moment,Z3,Nakamoto,legendary,Buff Gold,False,13244.0,13309.0,Mare,2021-07-21T21:03:00,348.0,348.0,500.0,0xa005f646b9dc13e1f49b5f53c1c4552fd312f4fd
5050,6690,57444,Fan Moment,Z3,Nakamoto,legendary,Buff Gold,False,13244.0,13309.0,Mare,2021-07-21T21:03:00,348.0,348.0,500.0,0xa005f646b9dc13e1f49b5f53c1c4552fd312f4fd
5051,6978,57444,Fan Moment,Z3,Nakamoto,legendary,Buff Gold,False,13244.0,13309.0,Mare,2021-07-21T21:03:00,348.0,348.0,500.0,0xa005f646b9dc13e1f49b5f53c1c4552fd312f4fd
5052,2886,450442,Battle For Cache,Z3,Nakamoto,legendary,Bright Cerulean,False,283.0,13361.0,Mare,2022-07-24T15:14:08,500.0,500.0,500.0,0x6081fd3778617fedfa596f7c8f8d6577bcb9ccd9
5053,2890,450442,Battle For Cache,Z3,Nakamoto,legendary,Bright Cerulean,False,283.0,13361.0,Mare,2022-07-24T15:14:08,500.0,500.0,500.0,0x6081fd3778617fedfa596f7c8f8d6577bcb9ccd9
5054,3644,450442,Battle For Cache,Z3,Nakamoto,legendary,Bright Cerulean,False,283.0,13361.0,Mare,2022-07-24T15:14:08,500.0,500.0,500.0,0x6081fd3778617fedfa596f7c8f8d6577bcb9ccd9
5055,3900,450442,Battle For Cache,Z3,Nakamoto,legendary,Bright Cerulean,False,283.0,13361.0,Mare,2022-07-24T15:14:08,500.0,500.0,500.0,0x6081fd3778617fedfa596f7c8f8d6577bcb9ccd9
